Facility Name,Facility Address,Utility Type,Measure,Use,Cost,Month,Month_Num,Year
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,13.13,229.6,September,9,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,16.31,361.21,October,10,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,16.54,512.56,November,11,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,17.82,599.99,December,12,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,19.32,569.42,January,1,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,15.68,443.76,February,2,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,16.74,457.35,March,3,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,16.51,399.61,April,4,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,14.83,355.18,May,5,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,13.68,306.79,June,6,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,15.23,347.12,July,7,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,13.8,243.38,August,8,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,12.98,250.18,September,9,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,14.93,311.31,October,10,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,17.39,304.52,November,11,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,23,654.33,December,12,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,22.81,691.89,January,1,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,20.28,504.7,February,2,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,20.27,472.91,March,3,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,18.78,409.34,April,4,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,17.62,363.42,May,5,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,13.68,309.35,June,6,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,16.98,378.19,July,7,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,13.32,337.7,August,8,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,16.38,306.91,September,9,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,21.22,451.72,October,10,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,17.62,504.7,November,11,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,22.04,656.57,December,12,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,25.79,860.35,January,1,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,25.66,770.68,February,2,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,22.5,602.08,March,3,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,22.87,516,April,4,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,19.84,358.17,May,5,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KW,18.16,367.51,June,6,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6000,370.29,January,1,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5400,338.55,February,2,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2469,285.66,March,3,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4040,266.62,April,4,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3440,234.89,May,5,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3560,241.22,June,6,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3800,253.92,July,7,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3120,217.96,August,8,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3400,232.77,September,9,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3640,245.46,October,10,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5120,323.75,November,11,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5320,334.32,December,12,2005
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4920,647.49,January,1,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5320,334.32,February,2,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4200,264.6,March,3,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3080,209.44,April,4,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3400,232.77,May,5,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3440,234.89,June,6,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3560,242.08,July,7,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3680,247.57,August,8,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2840,203.15,September,9,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3280,226.42,October,10,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5040,319.52,November,11,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7160,428.55,December,12,2006
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7680,453.16,January,1,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5680,353.36,February,2,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3880,258.15,March,3,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4040,266.62,April,4,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3320,228.54,May,5,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3320,228.54,June,6,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3800,253.92,July,7,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3440,234.89,August,8,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3160,220.07,September,9,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4120,270.85,October,10,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6680,406.26,November,11,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,8600,486.32,December,12,2007
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7040,443.61,January,1,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6800,421.09,February,2,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5560,354.18,March,3,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4960,321.81,April,4,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3480,241.96,May,5,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3560,246.27,June,6,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3600,248.43,July,7,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3200,226.85,August,8,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3280,231.16,September,9,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4360,289.43,October,10,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6600,410.29,November,11,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,9440,536.25,December,12,2008
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7000,463.7,January,1,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6960,441.53,February,2,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7600,464.61,March,3,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5400,355.05,April,4,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3560,253.04,May,5,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3520,250.83,June,6,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3840,268.56,July,7,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3040,224.21,August,8,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3720,261.92,September,9,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6360,408.27,October,10,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6720,428.23,November,11,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,10040,597.91,December,12,2009
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,9680,583.72,January,1,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,8600,542.67,February,2,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6280,436.22,March,3,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4560,331.13,April,4,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3960,295.01,May,5,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3840,287.78,June,6,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3730,281.15,July,7,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4960,355.22,August,8,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3040,239.61,September,9,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4120,304.64,October,10,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5960,415.42,November,11,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6760,469.73,December,12,2010
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6640,462.31,January,1,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7560,508.69,February,2,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4920,355.83,March,3,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5240,375.64,April,4,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5240,375.64,May,5,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4480,328.59,June,6,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4760,345.92,July,7,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4320,318.69,August,8,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4600,336.02,September,9,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5480,390.49,October,10,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6280,440.02,November,11,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6680,491.99,December,12,2011
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6320,466.23,January,1,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6080,449.06,February,2,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4360,325.99,March,3,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3840,288.78,April,4,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2920,267.84,May,5,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4200,379.09,June,6,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3840,347.8,July,7,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3560,268.75,August,8,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3600,271.61,September,9,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5360,397.54,October,10,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5760,426.16,November,11,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,9080,688.73,December,12,2012
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7320,557.95,January,1,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7480,569.84,February,2,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6320,483.64,March,3,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6680,510.39,April,4,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3440,327.99,May,5,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3840,364.49,June,6,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3800,360.84,July,7,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4280,332.06,August,8,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3680,287.48,September,9,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6480,495.53,October,10,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7680,584.7,November,11,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6800,528.68,December,12,2013
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6840,531.71,January,1,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6320,492.35,February,2,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4920,386.4,March,3,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4360,344.01,April,4,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3440,334.55,May,5,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2920,286.1,June,6,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3040,297.28,July,7,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3160,253.19,August,8,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3240,259.25,September,9,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4440,350.07,October,10,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6000,468.13,November,11,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6320,532.3,December,12,2014
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6000,505.98,January,1,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5640,476.36,February,2,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4440,377.66,March,3,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4600,390.82,April,4,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3840,386.92,May,5,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3000,305,June,6,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3160,320.6,July,7,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3000,259.21,August,8,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2640,229.6,September,9,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4240,361.21,October,10,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6080,512.56,November,11,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6920,599.99,December,12,2015
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6560,569.42,January,1,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5080,443.76,February,2,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5240,457.35,March,3,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4560,399.61,April,4,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3400,355.18,May,5,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2920,306.79,June,6,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3320,347.12,July,7,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2720,243.38,August,8,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2800,250.18,September,9,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3520,311.31,October,10,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3440,304.52,November,11,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7560,654.33,December,12,2016
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7680,691.89,January,1,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5560,504.7,February,2,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5200,472.91,March,3,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4480,409.34,April,4,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3960,363.42,May,5,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,2920,309.35,June,6,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3600,378.19,July,7,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3200,337.7,August,8,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3320,306.91,September,9,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,4960,451.72,October,10,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5560,504.7,November,11,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,7280,656.57,December,12,2017
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,9440,860.35,January,1,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,8440,770.68,February,2,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,6560,602.08,March,3,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,5600,516,April,4,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3840,358.17,May,5,2018
Fossil Creek Park Shop,5821 S Lemay,Electric,KWH,3440,367.51,June,6,2018
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,319.63,January,1,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,319.63,February,2,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,319.63,March,3,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,322.57,April,4,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,326.28,May,5,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,346.1,June,6,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,373.21,July,7,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,426.9,August,8,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,333.5,September,9,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,333.5,October,10,2005
Lincoln Center,417 W Magnolia,Wastewater,CALC,,862.75,April,4,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,333.5,November,11,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,333.5,December,12,2005
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.66,January,1,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.66,February,2,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,327.81,March,3,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,April,4,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,May,5,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,June,6,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,July,7,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,August,8,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,September,9,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,October,10,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,November,11,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.15,December,12,2006
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.78,January,1,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.78,February,2,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,March,3,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,April,4,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,May,5,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,June,6,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,July,7,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,August,8,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,September,9,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,October,10,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,November,11,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,321.78,December,12,2007
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.12,January,1,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,323.12,February,2,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,March,3,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,April,4,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,May,5,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,June,6,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,July,7,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,August,8,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,September,9,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,October,10,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,November,11,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,324.55,December,12,2008
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,326.09,January,1,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,326.09,February,2,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,March,3,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,April,4,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,May,5,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,June,6,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,July,7,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,August,8,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,September,9,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,October,10,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,November,11,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,329.61,December,12,2009
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,330.21,January,1,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,330.21,February,2,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,March,3,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,April,4,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,May,5,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,June,6,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,July,7,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,August,8,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,September,9,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,October,10,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,November,11,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,334.02,December,12,2010
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,January,1,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,February,2,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,335.3,March,3,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,April,4,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,May,5,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,June,6,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,July,7,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,August,8,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,September,9,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,October,10,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,November,11,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,336.14,December,12,2011
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,January,1,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,February,2,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,March,3,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,April,4,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,May,5,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,June,6,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,July,7,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,August,8,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,September,9,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,October,10,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,November,11,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,December,12,2012
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,January,1,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,338.19,February,2,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,March,3,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,April,4,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,May,5,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,June,6,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,July,7,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,August,8,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,September,9,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,October,10,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,363,November,11,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,316.1,December,12,2013
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,361.1,January,1,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,361.1,February,2,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,March,3,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,April,4,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,May,5,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,June,6,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,July,7,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,August,8,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,September,9,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,October,10,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,November,11,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.18,December,12,2014
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,January,1,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,February,2,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,March,3,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,April,4,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,May,5,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,June,6,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,July,7,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,August,8,2015
Gardens On Spring Creek,2145 Centre,Wastewater,CALC,,337.98,September,9,2015
